time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2009-08-16T12:49:00.090Z;-1.448;99.433;21;5.66;mb;;14.9;;0.9;us;usp000h0fn;2022-05-02T22:16:00.697Z;116 km WSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-08-16T10:45:26.290Z;-1.548;99.415;10;5.4;mb;208;34.5;;0.98;us;usp000h0fd;2014-11-07T01:39:31.067Z;123 km WSW of Padang, Indonesia;earthquake;;;;68;reviewed;us;us
2009-08-16T07:38:21.700Z;-1.479;99.49;20;6.55;mb;;14.9;;1.07;us;usp000h0ew;2022-07-15T16:01:37.069Z;112 km WSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-07-29T09:31:07.120Z;-5.517;101.581;3.9;5.07;mb;;29.8;;0.89;us;usp000gzsf;2016-11-10T02:15:26.793Z;204 km SSW of Bengkulu, Indonesia;earthquake;;10.9;;;reviewed;us;gcmt
2009-07-28T08:43:45.450Z;-5.497;101.705;16;5.46;mb;;26.7;;1.02;us;usp000gzrh;2022-05-02T22:06:18.654Z;197 km SSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2009-07-26T23:10:23.510Z;-4.811;102.895;40;5.56;mb;;15.9;;1.3;us;usp000gzpr;2022-05-02T22:28:48.359Z;95 km SSW of Pagar Alam, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-07-25T18:41:58.040Z;1.869;97.02;39.2;5.2;mb;146;28.3;;0.88;us;usp000gzmf;2014-11-07T01:39:21.594Z;97 km WSW of Singkil, Indonesia;earthquake;;7;;61;reviewed;us;us
2009-07-10T16:50:11.170Z;-0.322;98.248;46.5;5;mb;73;57.5;;1.14;us;usp000gz3s;2014-11-07T01:39:18.677Z;210 km W of Pariaman, Indonesia;earthquake;;10.9;;28;reviewed;us;us
2009-06-25T09:15:46.470Z;-1.201;98.792;44.1;5;mb;66;37.2;;0.77;us;usp000gyk7;2014-11-07T01:39:11.626Z;161 km WSW of Pariaman, Indonesia;earthquake;;8.8;;18;reviewed;us;us
2009-06-20T09:21:23.870Z;-4.99;103.049;46.2;5.26;mb;;24.6;;0.87;us;usp000gydh;2022-05-02T21:00:47.011Z;108 km SSW of Pagar Alam, Indonesia;earthquake;;4.7;;;reviewed;us;us
2009-06-11T00:15:56.370Z;-4.885;102.898;22.2;5.16;mb;;48.2;;0.98;us;usp000gy2j;2016-11-10T02:13:12.273Z;102 km SSW of Pagar Alam, Indonesia;earthquake;;16;;;reviewed;us;gcmt
2009-05-18T10:09:47.300Z;-4.26;101.241;35;5;mb;93;47.6;;0.93;us;usp000gx94;2014-11-07T01:38:58.457Z;124 km WSW of Bengkulu, Indonesia;earthquake;;;;23;reviewed;us;us
2009-05-10T08:58:24.340Z;-5.443;101.136;31.1;5.07;mb;;36.2;;1.08;us;usp000gwzt;2016-11-10T02:11:46.339Z;220 km SW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-05-08T13:19:01.180Z;3.36;97.654;24.5;5.07;mb;;30.9;;1.1;us;usp000gwxu;2022-07-15T09:38:41.216Z;96 km WSW of Binjai, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-04-16T20:51:46.350Z;-3.221;100.461;41.1;5;mb;87;35.1;;0.92;us;usp000gw82;2014-11-07T01:38:47.498Z;165 km SW of Sungai Penuh, Indonesia;earthquake;;11.5;;31;reviewed;us;us
2009-04-16T19:55:24.910Z;-3.327;100.317;7.7;5.36;mb;;71.2;;0.93;us;usp000gw80;2022-05-02T22:12:19.222Z;184 km SW of Sungai Penuh, Indonesia;earthquake;;16.3;;;reviewed;us;gcmt
2009-04-15T20:01:34.680Z;-3.115;100.471;22;6.15;mb;;27.9;;0.99;us;usp000gw6c;2022-07-15T07:57:10.499Z;155 km SW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-04-15T17:47:27.770Z;-3.079;100.424;19;5.56;mb;;28;;0.99;us;usp000gw6a;2022-05-02T22:12:11.574Z;Kepulauan Mentawai region, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-04-01T14:27:46.680Z;-3.513;100.628;26.2;5.16;mb;;71;;1.13;us;usp000gvna;2022-05-02T22:11:53.758Z;182 km SSW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-04-01T06:29:40.390Z;-5.963;101.907;35;5.46;mb;;35.7;;0.77;us;usp000gvn2;2022-05-02T22:11:52.532Z;242 km S of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-03-04T10:56:43.720Z;2.798;95.445;26.8;5.2;mb;93;54.8;;0.75;us;usp000gum3;2014-11-07T01:38:32.065Z;109 km WNW of Sinabang, Indonesia;earthquake;;;;32;reviewed;us;us
2009-02-27T05:25:48.490Z;1.518;97.089;35;5.1;mb;63;89.6;;0.95;us;usp000gueb;2014-11-07T01:38:27.570Z;115 km SW of Singkil, Indonesia;earthquake;;;;30;reviewed;us;us
2009-02-24T12:13:13.560Z;1.425;97.165;23;5.46;mb;;43.3;;0.9;us;usp000guby;2022-05-02T21:10:19.404Z;117 km SW of Singkil, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-02-23T05:56:31.680Z;0.479;98.548;35;5.26;mb;;47.1;;0.85;us;usp000guah;2022-05-02T20:05:49.131Z;128 km SW of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;us
2009-02-02T09:04:34.190Z;-4.546;102.759;50.7;5;mb;51;85.8;;0.66;us;usp000gtcy;2014-11-07T01:38:19.390Z;79 km SW of Pagar Alam, Indonesia;earthquake;;8;;20;reviewed;us;us
2009-01-28T00:03:28.980Z;-0.204;98.416;10;5;mb;47;60.6;;0.81;us;usp000gt68;2014-11-07T01:38:15.846Z;195 km WNW of Pariaman, Indonesia;earthquake;;;;6;reviewed;us;us
2009-01-28T00:01:14.590Z;-0.262;98.28;20;5.56;mb;;30.1;;0.85;us;usp000gt67;2022-05-02T21:27:02.938Z;208 km W of Pariaman, Indonesia;earthquake;;;;;reviewed;us;us
2009-01-26T19:33:04.730Z;-0.352;98.184;10;5.56;mb;;66;;1.03;us;usp000gt4s;2022-05-02T21:08:46.974Z;217 km W of Pariaman, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-01-12T22:14:10.240Z;2.817;95.782;58;5.1;mb;81;85.5;;0.91;us;usp000gshd;2014-11-07T01:38:11.641Z;76 km WNW of Sinabang, Indonesia;earthquake;;10;;25;reviewed;us;us
2009-01-11T19:50:46.370Z;-1.59;99.726;35;5;mb;20;114.3;;0.8;us;usp000gsge;2014-11-07T01:38:11.554Z;99 km SW of Padang, Indonesia;earthquake;;;;2;reviewed;us;us
2009-01-09T06:54:45.070Z;-2.235;99.762;16.3;5.1;mb;79;64.4;;0.75;us;usp000gsd4;2014-11-07T01:38:11.120Z;156 km SSW of Padang, Indonesia;earthquake;;13.7;;32;reviewed;us;us
2009-01-08T11:40:43.540Z;1.881;96.722;10;5;mb;57;91.2;;0.92;us;usp000gsc1;2014-11-07T01:38:10.924Z;76 km SSE of Sinabang, Indonesia;earthquake;;;;26;reviewed;us;us
2009-01-05T16:54:43.330Z;-3.528;100.723;27.2;5.07;mb;;62.5;;0.76;us;usp000gs7u;2022-05-02T19:58:50.160Z;173 km W of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2009-01-01T18:37:24.120Z;-4.326;101.236;26.5;5.3;mb;90;62.3;;1.03;us;usp000grzh;2014-11-07T01:38:07.553Z;128 km WSW of Bengkulu, Indonesia;earthquake;;;;30;reviewed;us;us
2009-01-01T16:57:53.110Z;-4.332;101.298;19;5.36;mb;;35.2;;1.18;us;usp000grzf;2022-05-02T21:07:55.391Z;122 km WSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-12-30T20:32:38.020Z;-4.366;101.191;10;5.1;mb;71;103.9;;1.26;us;usp000grvw;2014-11-07T01:38:04.737Z;134 km WSW of Bengkulu, Indonesia;earthquake;;;;35;reviewed;us;us
2008-12-30T19:49:52.610Z;-4.297;101.217;20;5.76;mb;;27.7;;1.1;us;usp000grvs;2022-05-02T19:58:02.332Z;128 km WSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2008-12-15T21:18:10.100Z;-2.829;101.042;48.7;5.16;mb;;41.4;;0.92;us;usp000gqp8;2022-05-02T20:14:14.167Z;southern Sumatra, Indonesia;earthquake;;7.3;;;reviewed;us;gcmt
2008-12-11T20:55:04.160Z;-5.845;105.333;35;5.2;mb;139;51.5;;1.17;us;usp000gqdt;2014-11-07T01:37:57.428Z;46 km S of Bandar Lampung, Indonesia;earthquake;;;;43;reviewed;us;us
2008-12-11T17:06:06.860Z;-3.649;100.753;14.1;5.56;mb;;28;;0.8;us;usp000gqdf;2022-05-02T20:13:56.735Z;168 km W of Bengkulu, Indonesia;earthquake;;13.3;;;reviewed;us;gcmt
2008-11-28T08:50:47.910Z;-4.755;101.764;25;5.76;mb;;34.6;;0.99;us;usp000gpks;2022-05-02T19:53:20.736Z;119 km SSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-11-22T22:05:59.410Z;-4.61;101.219;35;5.1;mb;62;96.5;;1.12;us;usp000gp80;2014-11-07T01:37:46.824Z;146 km SW of Bengkulu, Indonesia;earthquake;;;;16;reviewed;us;us
2008-11-22T16:11:49.240Z;-4.483;101.421;23.4;5.7;mb;166;32.1;;1.1;us;usp000gp78;2022-05-02T20:13:32.083Z;120 km SW of Bengkulu, Indonesia;earthquake;;17.2;;50;reviewed;us;us
2008-11-22T16:01:01.700Z;-4.348;101.259;24;6.15;mb;;26.3;;1.24;us;usp000gp75;2022-05-02T19:52:32.993Z;127 km WSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2008-11-11T01:46:12.490Z;-4.151;102.186;65.9;5;mb;81;37.9;;0.87;us;usp000gne2;2014-11-07T01:37:43.281Z;39 km SSW of Bengkulu, Indonesia;earthquake;;;;34;reviewed;us;us
2008-11-03T19:21:58.450Z;1.145;97.253;10;5.56;mb;;29.1;;0.89;us;usp000gmvp;2022-05-02T19:47:38.595Z;139 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2008-10-26T10:27:37.490Z;-3.631;100.75;35.5;5.1;mb;81;57.4;;0.98;us;usp000gm2n;2014-11-07T01:37:32.644Z;169 km W of Bengkulu, Indonesia;earthquake;;9.4;;31;reviewed;us;us
2008-10-15T08:02:01.410Z;1.962;97.966;61.1;5;mb;69;108.8;;0.97;us;usp000gk9z;2014-11-07T01:37:29.335Z;41 km SSE of Singkil, Indonesia;earthquake;;13.2;;34;reviewed;us;us
2008-09-29T20:21:36.880Z;2.28;96.203;35;5;mb;43;180.1;;0.67;us;usp000ghz7;2014-11-07T01:37:16.591Z;29 km SW of Sinabang, Indonesia;earthquake;;;;21;reviewed;us;us
2008-09-10T03:00:30.870Z;2.506;96.323;43.2;5.36;mb;;21.5;;0.97;us;usp000ggrr;2022-05-02T19:45:22.526Z;6 km WNW of Sinabang, Indonesia;earthquake;;7.7;;;reviewed;us;gcmt
2008-09-10T00:18:53.380Z;2.452;96.292;39.7;5;mb;94;31.7;;0.91;us;usp000ggrd;2014-11-07T01:37:10.003Z;10 km WSW of Sinabang, Indonesia;earthquake;;8.8;;44;reviewed;us;us
2008-09-09T03:07:27.500Z;-3.935;103.058;25.2;5.07;mb;;30.2;;1.18;us;usp000ggpt;2020-09-21T15:45:42.983Z;23 km WNW of Pagar Alam, Indonesia;earthquake;;6.5;;;reviewed;us;gcmt
2008-09-02T00:06:49.380Z;-4.477;101.464;24;5;mb;96;104.4;;0.87;us;usp000gg6f;2014-11-07T01:37:06.026Z;116 km SW of Bengkulu, Indonesia;earthquake;;15.3;;34;reviewed;us;us
2008-08-22T07:21:22.600Z;-5.627;103.043;18.3;5.2;mb;102;89.5;;0.89;us;usp000gf7s;2014-11-07T01:36:57.650Z;178 km S of Pagar Alam, Indonesia;earthquake;;14.4;;33;reviewed;us;us
2008-08-08T07:32:53.390Z;-3.907;100.993;36.3;5.16;mb;;58.3;;0.95;us;usp000ge5y;2022-05-02T19:44:00.461Z;141 km W of Bengkulu, Indonesia;earthquake;;10;;;reviewed;us;gcmt
2008-08-08T06:37:41.910Z;-3.942;101.076;23;5.66;mb;;46.6;;1.03;us;usp000ge5t;2022-05-02T19:43:58.731Z;133 km W of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2008-07-19T23:19:58.460Z;-0.444;96.953;35;5.2;mb;156;27.8;;0.77;us;usp000gcnj;2014-11-07T01:36:40.665Z;southwest of Sumatra, Indonesia;earthquake;;;;78;reviewed;us;us
2008-07-14T04:44:51.640Z;2.177;96.518;24;5.46;mb;;24.3;;0.94;us;usp000gc46;2022-05-02T19:42:47.122Z;36 km SSE of Sinabang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-07-09T22:17:41.110Z;-1.831;101.137;53.9;5.16;mb;;30;;1.13;us;usp000gbs9;2022-05-02T19:42:16.722Z;37 km NW of Sungai Penuh, Indonesia;earthquake;;10.8;;;reviewed;us;gcmt
2008-06-27T14:16:21.150Z;0.206;96.666;35;5.1;mb;93;53.2;;0.75;us;usp000gaqh;2014-11-07T01:36:26.883Z;253 km S of Sinabang, Indonesia;earthquake;;;;33;reviewed;us;us
2008-06-25T02:53:25.440Z;1.344;97.191;16;5.56;mb;;28.5;;0.81;us;usp000gagm;2022-05-02T20:29:04.516Z;123 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-06-25T01:52:36.040Z;1.324;97.158;19;5.36;mb;;28.6;;0.87;us;usp000gagd;2022-05-02T19:41:54.803Z;127 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-06-20T12:24:58.100Z;-2.035;98.704;24.8;5.2;mb;77;174.6;;1.01;us;usp000ga5n;2014-11-07T01:36:23.582Z;219 km WSW of Padang, Indonesia;earthquake;;;;42;reviewed;us;us
2008-06-20T10:01:38.620Z;-3.086;101.267;58.4;5;mb;114;43.5;;0.88;us;usp000ga5d;2014-11-07T01:36:23.543Z;114 km S of Sungai Penuh, Indonesia;earthquake;;6.5;;47;reviewed;us;us
2008-06-03T22:49:57.070Z;-2.077;99.975;35.3;5.07;mb;;27.7;;0.68;us;usp000g8gt;2022-05-02T19:40:44.620Z;131 km SSW of Padang, Indonesia;earthquake;;4.7;;;reviewed;us;gcmt
2008-06-03T10:15:50.890Z;0.354;97.759;35;5.16;mb;;39.6;;1.14;us;usp000g8fs;2022-05-02T19:40:38.757Z;190 km SW of Sibolga, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-05-21T23:23:09.200Z;-4.445;101.096;22.3;5.07;mb;;45.1;;0.92;us;usp000g7ez;2022-05-02T19:39:48.892Z;148 km WSW of Bengkulu, Indonesia;earthquake;;13.7;;;reviewed;us;gcmt
2008-05-21T22:22:55.690Z;-4.129;101.272;19;5.36;mb;;28.4;;1.07;us;usp000g7ew;2022-05-02T20:21:08.279Z;116 km WSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-05-20T17:11:11.650Z;-3.204;101.408;45.2;5;mb;18;115.6;;0.78;us;usp000g7bc;2014-11-07T01:36:03.829Z;115 km NW of Bengkulu, Indonesia;earthquake;;;;3;reviewed;us;us
2008-05-20T17:08:00.200Z;-3.181;101.475;47.9;5.56;mb;;28.5;;0.98;us;usp000g7b9;2022-05-02T19:39:42.729Z;111 km NW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2008-05-19T14:49:17.690Z;1.724;99.18;10;5.16;mb;;33.9;;0.83;us;usp000g78d;2022-05-02T20:45:13.955Z;39 km NNW of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-05-19T14:26:45.020Z;1.64;99.147;10;5.86;mb;;31.5;;1.01;us;usp000g78b;2022-07-13T18:59:13.275Z;31 km NNW of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;us
2008-05-18T12:17:23.340Z;-3.202;101.409;32;5.56;mb;;28.4;;0.95;us;usp000g75e;2022-05-02T19:48:55.697Z;115 km NW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-05-03T03:53:34.930Z;-3.015;101.319;50.4;5.16;mb;;28.7;;0.79;us;usp000g5cy;2022-05-02T19:39:17.840Z;106 km S of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-05-01T17:44:54.680Z;-2.874;101.213;49.4;5;mb;77;104.7;;0.87;us;usp000g58x;2014-11-07T01:35:48.641Z;92 km SSW of Sungai Penuh, Indonesia;earthquake;;9.5;;29;reviewed;us;us
2008-04-27T01:16:12.970Z;-3.266;101.407;46.4;5.07;mb;;37.3;;0.89;us;usp000g4y5;2022-05-02T19:39:09.959Z;112 km WNW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-04-04T05:43:19.170Z;2.633;96.117;25.9;5;mb;101;84.2;;0.71;us;usp000g338;2014-11-07T01:35:30.473Z;33 km WNW of Sinabang, Indonesia;earthquake;;;;64;reviewed;us;us
2008-04-04T00:27:38.430Z;2.901;95.432;36.5;5.2;mb;171;40.7;;0.68;us;usp000g32q;2014-11-07T01:35:29.909Z;115 km WNW of Sinabang, Indonesia;earthquake;;6;;69;reviewed;us;us
2008-04-02T08:48:49.730Z;-4.346;102.717;67;5.56;mb;;32.1;;0.81;us;usp000g2y3;2022-07-13T20:23:43.468Z;68 km WSW of Pagar Alam, Indonesia;earthquake;;5.1;;;reviewed;us;gcmt
2008-03-31T13:30:56.860Z;-2.859;101.177;50.4;5.1;mb;115;61.1;;0.93;us;usp000g2tg;2014-11-07T01:35:22.214Z;91 km SSW of Sungai Penuh, Indonesia;earthquake;;;;48;reviewed;us;us
2008-03-30T22:12:51.460Z;0.114;98.242;49.2;5.07;mb;;29.7;;0.73;us;usp000g2rn;2022-05-02T21:15:50.600Z;180 km SW of Padangsidempuan, Indonesia;earthquake;;6.5;;;reviewed;us;gcmt
2008-03-29T17:30:50.150Z;2.855;95.296;20;6.15;mb;;26.2;;1.07;us;usp000g2n7;2022-05-02T21:15:42.322Z;127 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;us
2008-03-16T23:05:25.580Z;-2.897;101.095;35;5.07;mb;;36.5;;0.89;us;usp000g1mx;2022-05-02T21:14:30.383Z;98 km SSW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;us
2008-03-13T20:53:26.300Z;-4.215;101.437;45;5;mb;69;175;;0.95;us;usp000g1dy;2014-11-07T01:35:15.094Z;102 km WSW of Bengkulu, Indonesia;earthquake;;12.2;;25;reviewed;us;us
2008-03-12T00:58:05.420Z;-3.654;100.859;29.8;5;mb;112;93.4;;1;us;usp000g199;2014-11-07T01:35:14.050Z;157 km W of Bengkulu, Indonesia;earthquake;;12.7;;42;reviewed;us;us
2008-03-10T05:22:45.860Z;2.383;95.595;35;5;mb;41;93.1;;0.8;us;usp000g14j;2014-11-07T01:35:13.582Z;87 km W of Sinabang, Indonesia;earthquake;;;;17;reviewed;us;us
2008-03-06T03:36:14.670Z;-2.235;99.791;35;5.16;mb;;51.7;;0.89;us;usp000g0tx;2022-05-02T21:13:33.928Z;155 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-03-03T21:11:23.720Z;-4.455;101.462;33.4;5.4;mb;167;46.8;;0.83;us;usp000g0mu;2014-11-07T01:35:10.913Z;114 km SW of Bengkulu, Indonesia;earthquake;;12.4;;59;reviewed;us;us
2008-03-03T20:05:20.290Z;1.143;97.146;32.1;5;mb;61;90.2;;0.86;us;usp000g0mm;2014-11-07T01:35:10.864Z;145 km SSW of Singkil, Indonesia;earthquake;;18.7;;20;reviewed;us;us
2008-03-03T17:48:32.120Z;-4.467;101.452;27.5;5.6;mb;206;29;;0.9;us;usp000g0m6;2014-11-07T01:35:10.803Z;116 km SW of Bengkulu, Indonesia;earthquake;;;;54;reviewed;us;us
2008-03-03T02:37:27.120Z;-2.18;99.823;25;6.06;mb;;27.6;;0.84;us;usp000g0hs;2022-07-13T21:04:54.733Z;148 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-03-01T21:13:36.240Z;-4.44;101.33;27;5.3;mb;115;48.9;;0.94;us;usp000g0eb;2014-11-07T01:35:09.281Z;125 km SW of Bengkulu, Indonesia;earthquake;;;;45;reviewed;us;us
2008-02-26T18:18:27.530Z;-3.852;101.067;20;5.76;mb;;28.1;;1.36;us;usp000g01s;2022-05-02T19:37:10.577Z;133 km W of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-26T11:38:41.440Z;2.639;95.921;35;5.1;mb;51;73.5;;0.85;us;usp000g00h;2014-11-07T01:35:03.928Z;53 km WNW of Sinabang, Indonesia;earthquake;;;;30;reviewed;us;us
2008-02-25T21:02:18.420Z;-2.245;99.808;25;6.55;mb;;15.1;;0.94;us;usp000fzyk;2022-07-13T21:24:18.944Z;155 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-25T18:06:03.900Z;-2.332;99.891;25;6.45;mb;;17.7;;0.98;us;usp000fzy8;2022-07-13T21:25:58.564Z;161 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-25T14:14:27.140Z;-2.301;99.997;38.9;5;mb;55;132.6;;0.78;us;usp000fzxx;2014-11-07T01:35:03.541Z;154 km SSW of Padang, Indonesia;earthquake;;11.1;;20;reviewed;us;us
2008-02-25T13:33:51.030Z;-2.312;99.971;35.8;5.3;mb;115;47;;0.8;us;usp000fzxu;2014-11-07T01:35:03.529Z;156 km SSW of Padang, Indonesia;earthquake;;9.8;;46;reviewed;us;us
2008-02-25T10:38:46.560Z;-2.468;99.882;35;5.1;mb;88;57.7;;0.74;us;usp000fzxd;2022-07-13T21:27:39.824Z;173 km WSW of Sungai Penuh, Indonesia;earthquake;;;;36;reviewed;us;us
2008-02-25T09:53:39.820Z;2.639;96.065;35;5;mb;41;130.4;;0.74;us;usp000fzxc;2014-11-07T01:35:03.455Z;39 km WNW of Sinabang, Indonesia;earthquake;;;;18;reviewed;us;us
2008-02-25T08:36:33.030Z;-2.486;99.972;25;7.04;mb;;18.4;;1.22;us;usp000fzx4;2022-07-13T21:29:20.073Z;164 km WSW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-24T14:57:30.640Z;-2.517;99.977;24.5;5.4;mb;114;84.6;;0.7;us;usp000fzv1;2022-05-02T19:37:09.222Z;165 km WSW of Sungai Penuh, Indonesia;earthquake;;14;;25;reviewed;us;us
2008-02-24T14:46:21.470Z;-2.405;99.931;22;6.35;mb;;28.3;;0.97;us;usp000fzv0;2022-07-13T21:32:39.831Z;166 km WSW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-24T14:40:29.930Z;-2.469;99.963;22.9;5.3;mb;96;74.9;;0.72;us;usp000fzuz;2022-05-02T19:37:31.300Z;165 km WSW of Sungai Penuh, Indonesia;earthquake;;14.8;;36;reviewed;us;us
2008-02-24T08:53:37.950Z;-2.343;99.954;27.9;5.07;mb;;41.8;;0.8;us;usp000fzub;2022-07-13T21:34:19.711Z;160 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-24T04:36:29.250Z;-3.741;101.986;44.2;5.07;mb;;42;;0.82;us;usp000fztw;2022-05-02T19:37:07.874Z;southern Sumatra, Indonesia;earthquake;;5.6;;;reviewed;us;gcmt
2008-02-23T07:17:11.480Z;-2.511;99.962;32.9;5.46;mb;;28.3;;0.87;us;usp000fzr9;2022-05-02T19:37:38.299Z;166 km WSW of Sungai Penuh, Indonesia;earthquake;;13.5;;;reviewed;us;gcmt
2008-02-21T23:55:36.460Z;-2.323;99.88;24;5.56;mb;;28;;0.85;us;usp000fzkk;2022-07-13T21:36:03.688Z;160 km SSW of Padang, Indonesia;earthquake;;;;;reviewed;us;us
2008-02-21T03:47:43.610Z;2.484;96.081;35;5;mb;53;92.5;;0.87;us;usp000fzf1;2014-11-07T01:34:59.909Z;33 km W of Sinabang, Indonesia;earthquake;;;;23;reviewed;us;us
2008-02-20T10:30:07.920Z;-3.369;100.84;26.7;5;mb;28;73.9;;0.85;us;usp000fzb9;2014-11-07T01:34:59.323Z;157 km SSW of Sungai Penuh, Indonesia;earthquake;;;;11;reviewed;us;us
2008-02-20T09:32:05.520Z;2.639;95.775;22.6;5;mb;41;87.1;;0.98;us;usp000fzb5;2014-11-07T01:34:59.313Z;69 km WNW of Sinabang, Indonesia;earthquake;;;;24;reviewed;us;us
2008-02-20T09:11:25.800Z;2.504;95.837;24;5.3;mb;70;90.1;;0.81;us;usp000fzb4;2014-11-07T01:34:59.307Z;60 km W of Sinabang, Indonesia;earthquake;;;;25;reviewed;us;us
2008-02-20T09:05:08.860Z;2.697;96.254;35;5.1;mb;110;59.6;;0.69;us;usp000fzb2;2022-07-13T21:44:21.449Z;27 km NNW of Sinabang, Indonesia;earthquake;;;;44;reviewed;us;us
2008-02-20T08:36:38.740Z;2.541;96.062;35;5.2;mb;49;97.3;;0.68;us;usp000fzaz;2014-11-07T01:34:59.290Z;36 km W of Sinabang, Indonesia;earthquake;;;;17;reviewed;us;us
2008-02-20T08:28:20.340Z;2.608;96.138;35;5.4;mb;143;62.6;;0.8;us;usp000fzay;2022-05-02T19:37:25.947Z;30 km WNW of Sinabang, Indonesia;earthquake;;;;54;reviewed;us;us
2008-02-20T08:08:30.520Z;2.768;95.964;26;7.24;mb;;16.4;;0.97;us;usp000fzau;2022-07-13T21:46:07.212Z;56 km NW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;us
2008-02-19T17:01:29.610Z;-2.434;99.946;14.2;5.26;mb;;28.4;;0.92;us;usp000fz8j;2022-05-02T19:37:03.507Z;166 km WSW of Sungai Penuh, Indonesia;earthquake;;12.9;;;reviewed;us;gcmt
2008-02-19T06:29:53.920Z;-3.292;100.934;35.9;5.16;mb;;58.4;;1.07;us;usp000fz7h;2022-05-02T19:37:23.274Z;145 km SSW of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-02-12T01:29:40.910Z;-3.008;101.21;47.3;5.36;mb;;29.2;;0.86;us;usp000fyq9;2020-09-18T22:04:17.842Z;107 km S of Sungai Penuh, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-01-24T12:04:14.090Z;1.031;97.271;10;5.16;mb;;143.4;;0.88;us;usp000fxbu;2022-05-02T20:58:37.120Z;150 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;gcmt
2008-01-24T12:03:40.440Z;-4.025;101.869;35;5.3;mb;124;56.8;;1.27;us;usp000fxbt;2014-11-07T01:34:45.616Z;50 km WSW of Bengkulu, Indonesia;earthquake;;;;46;reviewed;us;us
2008-01-22T17:14:57.950Z;1.011;97.442;20;6.06;mb;;38;;1.07;us;usp000fx81;2022-07-13T22:47:43.425Z;146 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2008-01-22T17:14:52.070Z;0.922;97.462;10;5.4;mb;278;29.7;;1.2;us;usp000fx80;2014-11-07T01:34:45.033Z;155 km SSW of Singkil, Indonesia;earthquake;;;;122;reviewed;us;us
2008-01-06T10:06:32.780Z;-4.867;103.096;35;5.1;mb;120;67.9;;1.05;us;usp000fw3e;2014-11-07T01:34:37.694Z;94 km S of Pagar Alam, Indonesia;earthquake;;;;30;reviewed;us;us
